timestamp,Compound_V_Vials_open,Compound_V_Vials_high,Compound_V_Vials_low,Compound_V_Vials_close,Compound_V_Vials_volume,Heisenberg_Crystals_open,Heisenberg_Crystals_high,Heisenberg_Crystals_low,Heisenberg_Crystals_close,Heisenberg_Crystals_volume,Infinity_Stones_open,Infinity_Stones_high,Infinity_Stones_low,Infinity_Stones_close,Infinity_Stones_volume,Pieces_Of_Eight_open,Pieces_Of_Eight_high,Pieces_Of_Eight_low,Pieces_Of_Eight_close,Pieces_Of_Eight_volume,Solaris_Stardust_open,Solaris_Stardust_high,Solaris_Stardust_low,Solaris_Stardust_close,Solaris_Stardust_volume,Valyrian_Steel_open,Valyrian_Steel_high,Valyrian_Steel_low,Valyrian_Steel_close,Valyrian_Steel_volume,Jack,Queen,Ace,King,Black_Joker,Red_Joker
833,959.4129,960.8389,953.621,954.7236,4640,96.7111,96.7995,96.5687,96.6349,1745.8,102.4218,102.4795,102.3853,102.4555,6989.14,82.8886,89.0195,82.6249,82.7576,1181,955.2166,959.5162,952.648,957.5046,1695,991.5776,991.759,981.7111,981.7111,504.1,0,0,0,0,0,0
834,954.7236,955.1918,948.9109,949.2784,3336,96.465,97.1163,96.4512,96.9815,1091.2,102.4555,102.6297,102.2586,102.5172,12984.22,82.7576,82.8451,81.4965,81.5417,1447,957.5046,960.9156,955.8479,959.6171,5311,983.2194,991.4522,982.3394,990.4038,504.98,1,0,0,0,1,1
835,949.2784,951.0724,944.3927,945.3421,718,96.7491,97.3319,96.594,97.3172,1480.7,102.5172,102.8468,102.305,102.5497,7128.76,81.5417,81.6229,80.9872,81.1489,1826,959.6171,962.5076,956.7556,961.6242,6102,992.7979,992.7979,987.5655,988.1647,505.1,0,0,0,0,0,0
836,945.3421,947.096,938.5802,940.0994,3153,96.9713,97.2278,96.7088,96.9351,2215.2,102.5497,102.7511,102.2483,102.6265,7830.09,81.1489,81.2542,81.0004,81.0451,1933,961.6242,965.3154,959.351,963.5918,11074,992.6754,996.1007,987.5751,996.1007,509.46,0,0,0,0,0,0
837,940.0994,940.2899,938.0662,938.3879,3391,96.7238,96.9194,96.5359,96.608,1234.6,102.6265,102.9388,102.5984,102.6646,11041.64,81.0451,81.2967,80.9837,81.1697,1253,963.5918,967.8984,960.726,965.541,7458,999.3713,999.3713,990.5217,995.4984,518.18,0,0,-1,0,0,0
838,938.3879,939.3161,938.1003,938.3938,6776,96.5623,96.7405,96.4858,96.5807,1038.6,102.6646,102.7678,102.6112,102.7384,12431.23,81.1697,81.24,80.9306,80.9882,1145,965.541,969.56,965.4651,967.4795,4407,993.6075,1004.3485,993.6075,999.1518,511.61,0,0,0,0,0,0
839,938.3938,940.8182,937.6662,939.7812,7186,96.6426,96.7608,96.3267,96.5818,1296.9,102.7384,102.7531,102.7239,102.7384,87788.59,80.9882,81.1064,80.7346,80.8589,1372,967.4795,972.0566,966.0282,969.7318,5763,998.7451,1004.0504,995.6748,1001.9634,509.81,0,0,0,0,0,0
840,939.7812,942.6605,938.5078,941.4763,4987,96.6952,97.0003,96.3575,96.9088,1976.8,102.7384,102.9956,102.2714,102.3791,9506.15,80.8589,80.8834,80.6322,80.7145,1142,969.7318,974.732,967.1128,972.1169,2938,1000.8447,1007.4521,1000.8447,1001.2819,509.5,0,0,1,0,0,0
841,941.4763,944.1893,941.2296,943.0961,9305,97.2523,97.3066,96.8758,97.2419,1675.7,102.3791,105.5598,102.2258,105.2709,9198.69,80.7145,80.8097,80.2573,80.3706,1627,972.1169,975.0956,972.0977,974.1276,6102,1004.0673,1005.0454,992.9112,999.1091,513.55,1,0,0,0,0,0
842,943.0961,945.6869,941.3422,944.5735,1736,97.3542,97.494,97.2524,97.2843,745.7,105.2709,106.2276,105.2081,105.6876,6401.1,80.3706,80.5069,79.9736,80.1235,1969,974.1276,978.5423,973.8425,976.274,8588,998.0024,998.0877,988.0203,989.1773,505.04,0,0,0,0,0,0
843,944.5735,946.3627,942.9723,944.8865,8942,96.9093,97.6082,96.7564,96.8325,406,105.6876,106.4994,105.129,106.0062,9331.77,80.1235,80.1311,78.8934,78.9832,1885,976.274,981.1724,973.6899,978.5158,113,987.89,995.1355,987.89,995.1355,512.7,0,0,0,0,1,-1
844,945.4269,950.7287,944.2986,949.4915,2956,96.923,97.0803,96.2276,96.3645,1381.2,106.0062,107.7069,105.7224,107.2,6273.89,78.9832,79.0587,78.7461,78.8747,1767,978.5158,983.8028,976.5749,980.9157,7006,996.3678,998.2712,988.2589,991.9185,509.81,0,1,0,0,0,0
845,949.4915,955.5128,948.2511,953.785,3055,96.9544,96.9804,96.2,96.8378,2114.4,107.2,109.9525,106.9045,109.7623,11211.07,78.8747,79.0265,78.5258,78.6243,1661,980.9157,985.0261,978.5789,983.1025,5876,993.7606,1015.6316,993.7606,1015.6316,509.37,0,0,0,0,0,0
846,953.785,958.8559,952.7004,957.7995,6696,96.9084,97.2968,96.5096,97.1907,1579.5,109.7623,110.0564,107.5211,107.8363,6706.92,78.6243,79.1416,78.5836,78.9932,1400,983.1025,986.9948,982.6861,985.506,5537,1015.1437,1022.3992,1015.1437,1021.6522,511.34,1,0,1,0,0,0
847,957.7995,962.1263,956.3771,962.105,1726,96.85,97.2857,96.4925,96.6818,1204.8,107.8363,107.9727,105.6147,106.0415,13212.3,78.9932,79.3838,72.838,79.381,1602,985.506,990.6353,984.294,987.6939,10509,1025.4057,1040.027,1023.3838,1040.027,515.55,0,0,0,0,0,0
848,962.105,968.1528,962.071,966.777,6776,96.4166,96.9173,96.1411,96.2573,1379.4,106.0415,106.291,105.5691,105.6643,8205.08,79.381,79.6101,73.2472,79.579,1511,987.6939,992.516,985.8963,991.2729,6893,1037.0619,1044.5926,1030.4237,1044.5926,516.51,0,0,0,0,1,-1
849,966.777,973.689,965.7206,972.5796,8145,96.2195,96.896,96.2073,96.7507,1572.4,105.6643,106.249,103.6376,103.9801,11684.99,79.579,80.4501,79.5235,80.3989,1918,991.2729,991.4842,988.0595,990.5481,7910,1044.7235,1053.2509,1042.6231,1053.2509,506,0,0,0,0,0,0
850,972.5796,978.5305,971.7846,977.6365,890,96.7968,97.2182,96.6437,97.1613,1173,103.9801,105.0257,103.5433,104.5242,10215.49,80.3989,83.5386,77.1494,80.151,1318,990.5481,990.5514,983.1936,985.9763,587261,1055.0388,1055.0388,1041.6686,1044.0241,514.23,0,0,0,0,0,0
851,977.6365,980.746,976.8752,980.1622,5187,97.3852,97.3884,96.6509,96.7131,1976.3,104.5242,107.4136,104.2655,107.1042,9760.75,80.151,80.3074,78.8267,78.9597,1044,985.9763,987.386,981.4785,983.8176,8588,1044.3638,1049.3651,1041.4208,1049.3651,508.54,0,0,0,0,0,0
852,980.1622,981.1607,976.9584,977.1797,4300,96.7111,96.8702,96.1465,96.1958,2209.1,107.1042,107.242,106.2553,106.3252,9526.55,78.9597,79.2356,78.9291,79.1142,1012,983.8176,985.9989,979.1059,981.6697,3616,1052.2397,1057.6394,1046.3808,1053.8319,508.11,-1,0,0,0,0,0
853,977.1797,978.4673,976.4919,977.2161,3034,96.1988,96.3528,96.154,96.2535,2017.4,106.3252,109.8627,106.1272,109.7356,8591.64,79.1142,79.3043,79.0308,79.2982,1362,981.6697,982.2288,978.1019,979.3905,8362,1051.9899,1057.8571,1050.3908,1055.5115,505.97,0,0,1,0,0,0
854,977.2161,979.2592,976.8357,979.0182,5388,96.3052,96.8116,96.21,96.724,1852.9,109.7356,110.0931,109.6505,109.9314,7453.66,79.2982,79.6417,79.2139,79.5598,1794,979.3905,981.8588,977.024,977.0373,1017,1050.6814,1055.2843,1046.9006,1052.4211,497.96,0,0,0,0,0,1
855,979.0182,981.4535,977.6988,980.672,2999,96.8175,97.1798,96.626,97.103,1277.5,109.9314,110.1225,109.5894,109.8175,10205.99,79.5598,82.7905,76.4308,79.7507,1503,977.0373,977.4195,972.3281,974.9498,1695,1051.4386,1062.1236,1051.4386,1062.1236,510.58,0,0,0,0,-1,0
856,980.672,980.9603,977.2596,978.8891,9924,97.0225,97.1702,96.9155,97.0475,1160.9,109.8175,110.1405,109.257,109.6626,12104.12,79.7507,81.2967,79.7426,81.1593,1575,974.9498,975.9773,970.7833,972.8846,6102,1067.4793,1067.4793,1055.0078,1055.1409,504.48,0,0,0,0,0,0
857,978.8891,980.6728,977.578,979.628,8014,96.9609,97.1693,96.9244,97.0148,1009.6,109.6626,109.7939,107.788,107.9917,8572.29,81.1593,81.2911,80.9029,81.0627,1295,972.8846,974.9695,968.2424,970.7194,7797,1054.6648,1062.7205,1054.2652,1062.7205,503.78,0,0,0,0,0,0
858,979.628,981.1557,978.1564,980.5336,8123,96.8797,97.2405,96.4741,96.6172,863.7,107.9917,108.3031,106.8412,107.3354,5409.56,81.0627,81.1621,80.9435,81.1431,1483,970.7194,971.409,967.7956,968.6907,6102,1063.0297,1066.4916,1058.4664,1066.4916,518.81,1,0,0,0,0,0
859,980.5336,983.5698,979.0615,983.1663,249,96.375,96.8289,96.0098,96.2439,602.7,107.3354,109.0933,107.2713,108.5452,11647.71,81.1431,81.5334,81.008,81.4697,1799,968.6907,968.7212,966.1244,966.6054,3277,1064.6004,1080.6393,1064.6004,1080.6393,513.34,0,0,0,0,0,1
860,983.1663,984.5228,981.0353,982.0511,2634,96.2192,96.3713,96.0379,96.2336,1527.5,108.5452,110.2066,108.3269,110.1409,5272.39,81.4697,84.6012,78.3364,81.3838,1577,966.6054,968.4695,963.8741,964.3458,1130,1085.954,1085.954,1075.3243,1081.5009,504.6,0,0,1,0,-1,0
861,982.0511,983.2103,981.7001,981.9328,8902,95.872,96.3174,95.8035,96.1451,2025.2,110.1409,111.2024,109.7308,111.0077,7840.89,81.3838,84.7107,78.286,81.6801,1534,964.3458,966.7234,961.1959,962.2444,8927,1082.8806,1088.423,1082.8806,1088.212,503.1,0,0,0,0,0,0
862,981.9328,987.179,980.7372,985.4517,4928,96.2391,96.7473,95.9578,96.6372,1237,111.0077,113.7358,110.6938,113.6555,7840.17,81.6801,83.4284,81.6766,83.3091,1700,962.2444,963.1536,957.0819,959.9517,9153,1088.3416,1099.4089,1088.3416,1091.749,510.44,0,0,0,0,0,0
863,985.4517,986.7255,983.1864,983.8489,9276,96.5015,97.1009,96.4591,96.9957,1399.3,113.6555,114.1859,113.2006,113.2694,13495.83,83.3091,83.7626,83.2791,83.7083,1796,959.9517,961.9103,955.1738,957.9473,4972,1086.9682,1096.3405,1083.7468,1089.4295,518.49,0,0,0,0,0,0
864,983.8489,984.8978,982.4829,982.9278,2586,96.9752,97.1008,96.8679,96.9892,1256,113.2694,116.0699,113.1831,116.0497,10732.27,83.7083,85.4779,83.5908,85.3576,1388,957.9473,959.6026,953.653,955.8982,6667,1095.7068,1100.5228,1094.2093,1100.5228,510.63,0,0,0,1,0,0
865,982.9278,985.738,982.2586,985.5714,2750,96.6054,97.2586,96.456,96.5818,1046.5,116.0497,117.7769,116.0167,117.6769,11646.88,85.3576,85.4952,84.9804,85.1377,1440,955.8982,956.7921,952.6542,953.6624,791,1098.6744,1102.229,1098.5096,1100.0379,510.28,0,0,0,0,0,0
866,985.5714,989.5826,984.894,988.0603,7724,96.0176,96.9054,95.925,96.1792,1379.6,117.6769,119.143,117.2046,118.9941,12448.57,85.1377,85.1792,84.5864,84.7255,1514,953.6624,955.4289,950.6108,951.6344,3616,1103.1329,1109.5239,1103.1329,1105.6329,508.24,0,0,-1,0,0,0
867,988.0603,989.6349,986.5675,986.7488,5677,96.4953,96.7162,95.9004,96.4742,759.6,118.9941,119.9918,118.6469,119.9395,8009.89,84.7255,90.8919,84.265,84.3912,1690,951.6344,951.7711,947.5486,949.4405,5650,1103.8377,1108.2748,1099.9913,1107.1614,507.46,-1,0,0,0,1,-1
868,986.7488,987.8403,986.3788,986.9435,2380,96.3743,97.0266,96.3348,96.8009,819.8,119.9395,120.4312,119.3811,120.2336,11767.77,84.3912,84.5552,83.1838,83.238,1918,949.4405,950.7204,946.3775,947.1811,452,1111.2371,1136.814,1111.2371,1135.2176,510.1,0,0,0,0,0,0
869,986.9435,988.0731,986.9077,987.7064,6574,96.7224,96.824,96.5539,96.7358,1535.1,120.2336,121.2284,119.8841,120.9824,11701.08,83.238,83.2956,82.8342,82.9258,1952,947.1811,947.8403,944.0552,944.9579,1582,1138.2674,1144.9829,1133.0043,1133.0043,501.69,0,0,0,0,0,0
870,987.7064,989.2286,986.9295,988.2523,9019,96.6223,96.7649,96.2637,96.4689,1768.5,120.9824,122.5059,120.7854,122.3053,9174.82,82.9258,83.2296,76.8141,83.0821,1352,944.9579,945.3806,941.9822,942.8936,6667,1134.6104,1140.0168,1131.7867,1140.0168,504.68,0,0,0,0,0,1
871,988.2523,988.9831,986.4463,986.6486,3380,96.5966,96.6272,96.1477,96.3167,614.4,122.3053,124.8961,122.1181,124.7962,5293.04,83.0821,89.1498,82.7965,82.9623,1652,942.8936,945.3026,940.595,940.645,7684,1141.0039,1142.4246,1135.4432,1140.6546,515.48,0,0,-1,0,0,0
872,986.6486,989.0671,985.6235,988.9948,8466,96.1958,96.3747,96.1817,96.3007,449.4,124.7962,125.0145,124.6722,125,10578.73,82.9623,83.1145,81.3911,81.5422,1471,940.645,941.4802,938.4804,938.5052,6554,1141.6591,1145.1146,1139.0088,1142.1341,494.98,1,0,0,0,1,0
873,988.9948,989.3765,987.1657,987.7677,7518,96.3217,96.6204,96.1722,96.5404,757.1,125,125.5116,124.8626,125,11044.68,81.5422,81.7661,81.4087,81.6744,1015,938.5052,940.2907,933.6667,936.2762,7345,1140.8238,1143.8893,1136.6742,1139.8959,510.85,0,0,0,0,0,0
874,987.7677,990.8387,987.3565,990.1438,9831,96.6709,96.9565,96.3127,96.8339,711.3,125,125.0441,124.7166,125,12938.14,81.6744,81.8863,81.6703,81.7821,1013,936.2762,936.3898,933.6769,934.1232,9379,1139.5642,1151.9082,1139.5642,1150.0204,518.49,0,0,0,0,0,0
875,990.1438,990.9302,988.8584,990.3299,3944,96.7061,96.9032,96.6116,96.8206,952.4,125,125.2764,124.7334,125,12164.95,81.7821,81.7981,81.4223,81.5501,1163,934.1232,936.2684,930.9246,932.1492,2599,1148.1027,1148.7552,1143.0633,1148.5213,511.98,0,0,0,0,0,0
876,990.3299,991.3009,989.6395,989.93,5313,96.3472,96.7826,96.2707,96.3697,904.7,125,125.044,124.8129,125,8526.41,81.5501,82.0538,81.4197,81.9038,1959,932.1492,935.2369,929.4438,933.7657,2486,1146.1216,1147.4882,1137.0531,1143.285,508.57,0,0,-1,0,0,-1
877,989.93,990.1972,988.49,988.8473,3303,96.4491,96.4981,95.8492,96.0148,666.3,125,125.432,124.6672,125,8178.4,81.9038,88.1369,81.77,82.0421,1926,933.7657,935.3517,922.6226,924.3158,7345,1139.1806,1139.4364,1134.6587,1136.6857,509.84,0,0,0,0,-1,0
878,988.8473,990.287,986.1122,987.1154,5843,96.1874,96.4708,95.8348,96.3425,688.8,125,125.0476,106.6928,107,9827.14,82.0421,83.4004,81.9628,83.3111,1504,924.3158,927.9718,922.4067,927.5975,10961,1139.0707,1145.5946,1139.0157,1145.5946,509.44,0,0,0,0,0,0
879,987.1154,991.8896,987.0864,991.28,5909,96.5268,96.7159,96.1804,96.626,1674.3,107,107.0503,105.1155,105.362,9133.85,83.3111,83.4037,77.1072,83.1757,1920,927.5975,928.2721,923.285,924.5337,226,1143.1765,1143.1765,1134.2636,1137.3744,506.57,1,0,0,0,0,0
880,991.28,991.6055,989.7316,990.6334,1858,96.5527,96.6407,96.4592,96.5789,1375.5,105.362,105.6622,103.3033,103.5596,9088.85,83.1757,83.2275,76.9514,83.0894,1795,924.5337,926.2347,916.9612,917.4743,10170,1139.6287,1154.9536,1139.6287,1150.5941,511.16,0,0,0,0,0,0
881,990.6334,993.2989,989.8178,993.1104,3431,96.3619,96.6214,96.3351,96.528,1193.8,103.5596,103.7567,101.2672,101.3405,10760.84,83.0894,83.2233,82.1566,82.1735,1030,917.4743,917.8261,915.0029,916.4486,9718,1150.5458,1164.5402,1150.5458,1164.24,505.2,0,0,0,0,0,0
882,993.1104,995.4455,991.6699,995.4326,1487,96.1023,96.5978,96.0911,96.287,1490.3,101.3405,104.4599,101.2489,104.2602,12096.71,82.1735,82.2234,82.0128,82.0297,1273,916.4486,918.4102,911.6459,912.8592,7119,1160.5478,1164.2894,1154.9729,1163.4347,511.95,-1,0,1,0,0,-1
883,995.4326,998.484,994.1103,998.039,8501,96.0379,96.3712,95.9573,96.0457,910.6,104.2602,104.4428,100.6476,100.7308,11024.91,82.0297,82.2687,81.9447,82.1566,1231,912.8592,912.9366,906.4724,907.906,996208,1161.842,1165.6536,1159.5518,1163.7194,505.02,0,0,0,0,-1,0
884,998.039,1000.8936,997.697,999.2898,489,96.1114,96.1711,95.9925,96.0405,1260,100.7308,101.8704,100.7008,101.866,11197.33,82.1566,82.1585,81.8348,81.9646,2000,907.906,909.0905,903.9533,905.6997,678,1161.3904,1163.6558,1155.5361,1159.1842,514.53,0,0,0,0,0,0
885,999.2898,1000.4536,999.22,999.7395,2206,96.3458,96.3861,96.1124,96.2198,2462.4,101.866,102.2456,101.8514,102.1699,8945.6,81.9646,82.1994,75.8985,82.1392,1912,905.6997,905.7812,901.7565,903.5654,226,1160.4367,1160.4367,1149.2322,1155.7966,508.24,0,0,0,0,0,0
886,999.7395,1000.0726,998.7216,998.9835,3807,96.4511,96.5245,96.1143,96.2945,1515.8,102.1699,102.5839,101.9712,102.5565,5613.43,82.1392,82.372,76.0849,82.2984,1795,903.5654,904.3904,899.0068,901.3868,1356,1153.1613,1167.8403,1152.0966,1167.8403,504.79,0,0,0,0,0,0
887,998.9835,999.5675,996.3123,998.1484,7594,96.5705,96.6957,96.2443,96.4198,1158.5,102.5565,104.7148,102.4464,104.5542,7068.62,82.2984,83.7263,82.1549,83.6734,1307,901.3868,904.0614,896.6007,899.2138,7910,1171.2348,1176.9377,1168.5048,1174.729,514.39,0,0,0,0,0,0
888,998.1484,1001.0044,996.402,1000.0055,5516,96.3512,96.6759,96.1677,96.4286,1974.7,104.5542,106.4995,104.5115,106.1805,13175.14,83.6734,83.7462,83.6218,83.6228,1939,899.2138,901.8447,896.7589,897.0873,7119,1175.5788,1191.9775,1175.5788,1191.9775,511.75,0,0,0,0,0,0
889,1000.0055,1000.7105,996.8702,998.455,1166,96.7753,96.8081,96.1665,96.6823,1673.8,106.1805,106.1836,102.2024,102.2531,5788.28,83.6228,83.7343,77.5308,83.6323,1741,897.0873,899.1518,892.5784,895.135,4407,1194.5614,1217.334,1194.5614,1216.5139,513.14,1,0,0,0,-1,1
890,998.455,999.5897,992.8493,993.4269,6461,96.6544,97.1591,96.4381,96.9664,1260.5,102.2531,102.4994,102.2199,102.3678,9736.82,83.6323,84.9425,83.5234,84.918,1825,895.135,895.7578,892.5782,893.3121,2260,1220.2517,1224.0822,1215.9034,1223.4912,511.91,0,0,0,0,0,0
891,993.4269,995.6169,992.9313,994.1086,2823,97.1566,97.174,96.4111,96.7536,2120,102.3678,103.6634,102.2376,103.5887,11484.93,84.918,85.2429,84.8914,85.2135,1703,893.3121,893.9309,889.5747,891.4939,4633,1223.6609,1226.485,1221.5615,1225.5804,512.81,0,0,-1,0,0,0
892,994.1086,995.0514,990.5402,991.9441,2274,96.6303,97.1425,96.4996,96.7572,1627.2,103.5887,103.7724,103.0902,103.4802,12196,85.2135,85.6401,85.0436,85.4939,1965,891.4939,892.6253,889.0242,889.2908,8814,1227.6577,1238.1597,1227.6577,1238.1597,513.94,0,0,0,0,0,0
893,991.9441,994.0929,990.2982,993.1847,7631,96.8449,97.2418,96.8324,96.9557,1248.3,103.4802,106.315,103.4257,105.9181,8640.11,85.4939,85.6163,85.0128,85.1789,1750,889.2908,890.628,885.1702,887.2634,6893,1240.6835,1245.6784,1237.3036,1239.8592,512.18,0,0,0,0,0,0
894,993.1847,1034.62,992.5762,1033.3931,9587,96.8821,97.2098,96.5407,96.65,2009.1,105.9181,105.9629,105.5442,105.6426,9320.86,85.1789,85.569,85.1726,85.4064,1510,887.2634,887.5373,883.0423,885.1082,6667,1240.0313,1248.7534,1239.1541,1248.7534,503.05,-1,0,0,0,0,0
895,1033.3931,1043.2477,1032.2227,1042.6468,6691,96.163,96.8946,96.163,96.4773,1252.9,105.6426,105.6554,103.3838,103.4199,11689.25,85.4064,85.6974,79.3073,85.642,1259,885.1082,886.3059,882.0489,883.1464,9944,1246.6774,1249.3389,1238.1003,1249.3389,510.47,0,0,0,0,-1,0
896,1042.6468,1054.5721,1041.9279,1053.2818,3265,96.661,96.6847,96.2351,96.5223,522.4,103.4199,103.5469,101.1733,101.2456,11281.72,85.642,87.3114,85.5231,87.144,1539,883.1464,884.503,880.451,881.2079,4181,1250.5081,1252.8965,1246.8074,1249.7613,514.95,0,0,-1,0,0,-1
897,1053.2818,1063.9583,1051.9949,1063.709,217,96.4507,96.6563,96.0913,96.3709,1206.6,101.2456,101.3964,100.4547,100.8156,13017.93,87.144,87.1961,86.7621,86.7639,1864,881.2079,882.3036,878.4009,879.4018,9831,1247.6646,1259.8532,1247.6646,1256.8155,524.01,0,0,0,0,0,0
898,1063.709,1073.9495,1063.0817,1073.6363,5139,96.5989,96.6968,96.0736,96.3733,2232.7,100.8156,100.8418,99.2673,99.3526,7754.37,86.7639,86.9794,80.6625,86.9744,1054,879.4018,881.2942,876.6656,877.551,1582,1257.818,1264.5455,1250.7862,1264.5455,507.07,0,0,0,0,0,0
899,1073.6363,1075.1628,1067.4537,1067.6429,9570,96.5157,96.6858,96.155,96.4049,1696.8,99.3526,99.5402,98.306,98.5017,11625.67,86.9744,88.7533,86.8313,88.6476,1289,877.551,879.4889,873.3887,875.679,10396,1263.7666,1263.7666,1256.7112,1256.7112,503.47,0,0,0,0,0,0
900,1067.6429,1069.0244,1065.8358,1067.3536,4410,96.1508,96.6247,96.126,96.4874,1262.4,98.5017,98.6511,96.4031,96.8269,11283.82,88.6476,88.6917,88.272,88.3486,1336,875.679,876.7841,871.3418,873.6279,4068,1258.4383,1264.9553,1252.0433,1252.0433,501.69,0,0,0,0,0,0
901,1067.3536,1068.2434,1057.9498,1058.2263,2018,96.3519,96.6603,96.2611,96.5232,1860,96.8269,96.936,96.0968,96.3082,13588.12,88.3486,88.4779,81.8349,87.9891,1906,873.6279,876.0607,870.944,871.871,4633,1251.6557,1252.8802,1242.8291,1242.8291,509.84,0,0,1,0,0,-1
902,1058.2263,1061.8063,1058.2041,1060.7497,426,96.384,96.675,96.272,96.5199,1343.1,96.3082,96.9313,95.8788,96.2165,13563.17,87.9891,88.0732,86.6302,86.6809,1495,871.871,872.1298,869.708,869.8225,9492,1241.4211,1245.06,1239.8458,1239.9693,498.68,0,0,0,0,0,0
903,1060.7497,1064.9125,1060.5756,1063.838,2482,96.376,96.8076,96.2445,96.4938,1561.3,96.2165,98.5621,96.2032,98.5399,13324.58,86.6809,86.8127,86.5742,86.5976,1827,869.8225,872.4112,865.5468,867.6597,1130,1244.3474,1247.9227,1241.5162,1244.6276,509.09,-1,0,0,0,-1,0
904,1063.838,1066.9489,1062.7023,1066.7067,1175,96.7969,96.9476,96.3776,96.5488,1704.7,98.5399,102.4207,98.2899,102.2163,9610.43,86.5976,93.004,86.5406,86.8938,1199,867.6597,869.2755,864.2003,865.505,2599,1242.3657,1247.3199,1238.275,1241.272,505.18,0,0,0,0,0,0
905,1066.7067,1068.5542,1060.6453,1060.7637,2179,96.5969,96.8029,96.4651,96.6626,814,102.2163,102.3754,100.1561,100.2657,8743.43,86.8938,88.2226,86.7262,88.198,1473,865.505,866.8063,861.2625,863.7512,10170,1238.5212,1241.8037,1235.2033,1238.9538,502.94,0,0,0,0,0,0
906,1060.7637,1061.3094,1053.5253,1054.6816,1367,96.3781,96.7925,96.2965,96.5626,1245.8,100.2657,100.3911,97.795,98.1122,9383.27,88.198,88.6117,88.1388,88.5267,1603,863.7512,865.1799,859.414,861.7168,6893,1241.0598,1244.0421,1234.904,1240.5497,503.54,0,1,0,0,-1,0
907,1054.6816,1055.1124,1044.3327,1045.7767,412,96.275,96.8923,96.1737,96.5856,1234.9,98.1122,98.3554,97.984,98.3073,11009.34,88.5267,88.6159,88.5019,88.5442,1042,861.7168,864.0315,859.2395,859.6924,9040,1235.5454,1238.4662,1226.569,1237.3788,504.02,0,0,0,0,0,-1
908,1045.7767,1046.6772,1038.0063,1039.7464,9526,96.948,97.0621,96.2071,96.6547,961,98.3073,98.4247,95.7914,96.0107,6223.44,88.5442,91.7003,85.297,88.3141,1528,859.6924,861.6606,855.8114,857.9398,2712,1235.2173,1237.9043,1227.9072,1236.6093,514.71,0,0,0,0,0,0
909,1039.7464,1040.6831,1030.0357,1030.6044,8146,96.6935,97.3497,96.3089,96.7386,1607.7,96.0107,96.2666,94.1462,94.4034,13278.69,88.3141,88.4284,87.2161,87.2443,1050,857.9398,865.2018,855.4616,864.4907,8023,1236.3398,1262.6587,1231.5988,1258.7574,505.65,-1,0,1,0,0,0
910,1030.6044,1032.2788,1021.0747,1021.5361,1477,96.5815,97.2652,96.3794,96.7801,2041.5,94.4034,96.4435,94.2284,96.4365,7005.16,87.2443,87.3001,87.148,87.1612,1204,864.4907,865.1854,850.7428,853.3346,565,1256.8936,1263.7383,1256.6569,1258.3181,515.97,0,0,0,0,0,0
911,1021.5361,1022.3174,1015.4291,1015.5934,9380,97.02,97.3353,96.6531,97.1019,1788.4,96.4365,96.8267,95.0794,95.2303,8928.71,87.1612,87.6216,87.1379,87.5041,1847,853.3346,854.913,850.3289,852.0347,1044346,1254.2082,1257.7476,1250.6173,1250.6173,510.66,0,0,0,0,0,0
912,1015.5934,1016.1157,1014.8288,1015.4693,8941,97.4246,97.4262,96.769,97.2734,1405.4,95.2303,97.4145,94.9984,97.2672,5918.54,87.5041,87.5886,87.4057,87.4599,1970,852.0347,854.5292,848.7474,850.1265,5763,1256.8704,1256.8704,1244.3642,1244.3642,1918.04,1,0,0,0,0,1
913,1015.4693,1015.9113,1008.0736,1009.3711,3298,97.0642,97.4556,96.9049,97.2678,410.9,97.2672,98.1599,97.1414,97.8298,11358.7,87.4599,87.573,87.2712,87.3064,1133,850.1265,851.3532,846.3792,848.2654,5537,1240.1735,1260.2143,1238.2841,1246.0375,660.13,0,0,0,0,0,0
914,1009.3711,1009.953,1008.5197,1009.5032,8118,97.3122,97.3831,97.0274,97.2525,1580.2,97.8298,98.3597,95.8965,95.9353,10323.45,87.3064,87.5789,87.2617,87.44,1440,848.2654,849.544,845.3817,846.3826,3729,1256.1029,1256.1029,1237.2108,1237.2108,649.45,0,0,1,0,-1,0
915,1009.5032,1012.2267,1009.0252,1011.8449,9105,97.263,97.4725,97.0433,97.2363,1451.1,95.9353,96.3796,94.5139,94.5301,13043.39,87.44,87.5525,86.9526,87.0049,1703,846.3826,846.6586,842.3013,844.502,5424,1238.2691,1248.4553,1230.4791,1238.1065,658.69,0,0,0,0,0,0
916,1011.8449,1012.0754,1004.2049,1005.9465,3864,97.0415,97.5287,96.9478,97.2515,1423.4,94.5301,94.7477,94.4191,94.7194,12986.05,87.0049,87.0105,86.6376,86.7261,1217,844.502,845.8895,842.4798,842.4868,9266,1236.8449,1277.5927,1236.8449,1277.5927,653.01,0,0,0,0,0,0
917,1005.9465,1006.0251,999.7499,999.8171,1524,97.2008,97.5178,96.853,97.1981,2570.6,94.7194,94.7855,94.564,94.5646,12268.89,86.7261,87.1673,86.7168,87.0507,1919,842.4868,844.6997,839.0836,840.6666,2938,1276.0729,1308.1944,1276.0729,1307.452,647.02,0,0,0,0,0,0
